"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2019-08-24T04:15:57+00:00","114-1185105-4409851","DS-0095","B07GFSMKKC","X001V1SBEP","DasMarine Stainless Aircraft Steel Wire Rope Cable for Railing,Decking, DIY Balustrade, 1/8Inch,7x7 (1/8Inch, 7x7, 330FT)","1","CVG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR769743149",
"2019-08-23T23:38:18+00:00","114-8147103-0717800","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR789104810",
"2019-08-23T22:20:08+00:00","112-1117420-7845069","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR789470418",
"2019-08-23T20:33:29+00:00","111-9420989-2705032","DS-0226","B07QNW2S4X","X0024F84S5","Homend Garden Kneelers Gardening Transplanting Pot Pad Mini Garden Hand Transplanting Succulent Tools for Indoor Garden Plant Care Work Cloth Anti Dir","1","LEX2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR801868214",
"2019-08-23T16:26:08+00:00","114-0172172-8205018","DS-0144","B07JY7YY5G","X001XQIK85","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (3/8 Inch T-End,16FT Long)","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR743002765","T are wider than allowed on door."
"2019-08-23T14:44:33+00:00","112-0666186-4955450","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","SELLABLE","EXTRA_ITEM","Unit returned to inventory","LPNRR789412103","n"
"2019-08-23T13:23:40+00:00","701-2871909-1676251","DS-0097B6","B07GBYTQ61","X001UXK0JN","Homend 8 Pack Adjustable Sliding Window Locks Aluminum Alloy Window Door Frame Security Locks with Key for Home and Office","1","YYZ1","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNN282222313",
"2019-08-23T11:56:56+00:00","112-1257918-7970651","JL-0243","B01L6F744M","X001TODICJ","Yaekoo Bartender Tool Cocktail Margarita Glass Rimmer 3 Tier Sugar Salt Rim Lime","1","LAS2","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNRR633359180","B01L6F744M:signs of previous use"
"2019-08-23T11:11:59+00:00","114-0978646-5043419","SA-0010","B07HNV39YL","X001WLHV7H","Homend DC12V 2inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR783523410",
"2019-08-23T11:02:35+00:00","113-1295717-7593045","LU-0012-BU","B07FP8V4HZ","X001U9M6NP","DasMarine 12V 1/2'' NPT Underwater Brass 4 LED Drain Plug Light M12 x 1.5 Marine Underwater Blue LED Light Boat","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR743021810","Only 3 of the 4 LED's work and they are very dim."
"2019-08-23T08:38:45+00:00","113-2339370-5266612","DS-0081-04","B07FLTHZ1Y","X001U4T7Q9","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR783404126",
"2019-08-23T08:21:44+00:00","114-2609136-6581832","YI-0012","B07L6FKMWK","X001Z6HLN3","Homend 18"" Teak Wood Folding Shower Seat, Stainless Steel Wood Wall Seat Wall Chair Foldable Humanized Design","1","CVG2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR776756504","Not in alignmnent , No instructions on  how to attatch to wall with no studs, not adjustable"
"2019-08-23T06:59:07+00:00","112-4469846-7896249","DS-0125-10","B07KTRLXQ3","X001YRGZZD","Homend 10pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR743032593",
"2019-08-23T05:27:28+00:00","605-bufa","DS-0021","B07CP644DT","X001RJEI7P","Homend Seed Sprouter Tray, 5 Pack Seed Germination Tray BPA Free Nursery Tray for Seedling Planting Great for for Garden Home Office","1","LEX2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR783543235",
"2019-08-23T05:05:09+00:00","114-8006446-3734612","SA-0015","B07HNTPB87","X001WHHUXV","Homend DC12V 12inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR755759294",
"2019-08-23T05:05:09+00:00","114-4367193-3139461","SA-0015","B07HNTPB87","X001WHHUXV","Homend DC12V 12inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR755759293",
"2019-08-23T04:38:24+00:00","113-7368572-2397068","DS-0229","B07SZ6CVG2","X0027OU2IN","Homend 1100W Commercial Soy Milk Machine Large Automatic Soy Bean Maker Big Size Soy bean Dregs Separator Organic Soya Tofu Soup Extractor Soya-Bean H","1","TUS1","CUSTOMER_DAMAGED","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPM042109474",
"2019-08-23T03:55:20+00:00","114-5169413-9745024","JK-0284","B07L4S8JTX","X001Z4J0MZ","Homend Adjustable Dog Wheelchair (M), Weight 33 to 55 lbs, Hip Height:16""-20"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (M)","1","TUS1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNPM046521827",
"2019-08-23T02:39:14+00:00","114-7304146-5777030","SA-0013","B07HNTBJYL","X001WHUPG5","Homend DC12V 8inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX2","CUSTOMER_DAMAGED","MISSING_PARTS","Unit returned to inventory","LPNRR727617032",
"2019-08-23T01:52:26+00:00","111-2023679-6701811","DS-0210","B07PVBT9H4","X0023HQN8H","Homend 110V Mini Electric Stove 500W Portable Countertop 5.5 inch Hot Plate Multifunction Home Coffee Tea Water Heater Home Heater Cooking Plate US Pl","1","LEX1","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR789195331","It was poorly packed, came in a ripped box, carrier handling poor"
"2019-08-23T01:47:55+00:00","114-6039519-9161845","DS-0145","B07JY831NJ","X001XQUSD5","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (3/8 Inch T-End, 20FT Long)","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR789163450",
"2019-08-23T01:05:37+00:00","113-3234851-7201000","DS-0105-3","B07GJLW8XQ","X001V5JC7L","DasMarine 3 Pack M25 Double Pulley Block in 304 Stainless Steel Crane Swivel Hook Double Pulley Roller Loading (M25)","1","LEX2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR462526017","B07GJLW8XQ:item was wrong"
"2019-08-22T23:53:25+00:00","114-8809488-6345851","JJ-0321-BKA","B07MJ9BL1J","X00202KWWX","Homend 110V Electric Motorized Rotating Turntable Display Stand, 18inch/45cm Diameter, 110pounds Load, 360 Degree Rotating in Either Direction, for Ph","1","TUS1","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPM042132826",
"2019-08-22T23:51:29+00:00","113-3141713-7046650","JJ-0321-WTA","B07MLVQ9PT","X0020AJIMF","Homend 110V Electric Motorized Rotating Turntable Display Stand, 18inch/45cm Diameter, 110pounds Load, 360 Degree Rotating in Either Direction, for Ph","1","TUS1","SELLABLE","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNPM045969729",
"2019-08-22T23:42:15+00:00","111-4713708-2126609","AB-0296","B07L53VM8P","X001Z3JDEV","Homend Laminate Wood Flooring Installation Kit with Tapping Block, Pull Bar, Mallet and 30 Spacers","1","LEX1","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR789100218",
"2019-08-22T22:16:43+00:00","111-6565558-3824221","DS-0111R","B07K3S6W38","X00259VRP7","Homend 1500W Electric Countertop Griddle BBQ, Flat Top Commercial Stainless Steel Adjustable Temp Control Restaurant Grill","1","TUS1","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNPM042121615",
"2019-08-22T20:55:48+00:00","111-8275059-3805847","SA-0066","B07RZKJRHP","X0026JN7BX","Homend DC 12V 12 Inch Stroke Linear Actuator with Mounting Bracket 300MM 6000N/1320LB Maximum Load for Recliner TV Table Lift Massage Bed Electric Sof","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR769746671",
"2019-08-22T20:04:26+00:00","113-0439744-1193055","DS-0186","B07MLRWPGY","X0020FZ34H","Homend 50FT Dog Runner Tie Out Cable Dog Leash Run Trolley Training Lead, Steel Wire Pet Runner Large Dogs up to 300 Pound","1","IND8","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNN275077485",
"2019-08-22T19:38:30+00:00","113-6384250-3585067","DS-0177","B07MKKDYV5","X0020BEHU7","Homend 110V 1800W Sandwich Press Commercial Panini Grill Durable Stainless Steel Construction with Adjustable Temperature Control Cooking Non Stick Su","1","CVG2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR774869993","it does not cook evenly, despite the settings It also sticks to the food and I attempted to season the grill"
"2019-08-22T19:23:41+00:00","113-7267734-0261862","DM0005","B01F3E6BIW","X001T656YP","YaeKoo Magnetic Bottle Opener - Cap Catcher, Wall-Mounted, Refrigerator Magnet","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR783393592",
"2019-08-22T19:12:02+00:00","702-4207901-0249851","DS-0081-04B6","B07G47YZ8R","X001UOB8QL","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","YVR3","CUSTOMER_DAMAGED","NOT_COMPATIBLE","Unit returned to inventory","LPNN200252497",
"2019-08-22T17:16:35+00:00","111-8145644-1590641","KY-0007-2","B07Q1HS86H","X0023LCS4V","Homend 2pcs Polyurethane Cable Ramp Protective Cover, 2,000 lbs Max Heavy Duty Drop Over Hose & Cable Track Protector,Safe in High Walking Traffic Are","1","TUS1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM038718211","Should be 1inch not 1/2 inch"
"2019-08-22T16:47:01+00:00","113-7874486-6833053","JK-0285","B07L4S2TF6","X001Z4J0YN","Homend Adjustable Dog Wheelchair (L), Weight 44 to 99 lbs, Hip Height:20.4""-24.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Repackaged Successfully","LPNRR769868437",
"2019-08-22T14:20:59+00:00","112-3966496-9971445","RA-0036","B07D28X511","X001S6FA8N","Homend Indispensable Compact Dry Food Dispenser, Dual Control, Dry Food Cereal Dispenser for Cereal Trail Mix Candy Granola Nuts Beans Rice, Black/Chr","1","TUS1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNPM046399635",
"2019-08-22T14:20:59+00:00","112-3966496-9971445","RA-0036","B07D28X511","X001S6FA8N","Homend Indispensable Compact Dry Food Dispenser, Dual Control, Dry Food Cereal Dispenser for Cereal Trail Mix Candy Granola Nuts Beans Rice, Black/Chr","1","TUS1","SELLABLE","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNPM046399636",
"2019-08-22T13:48:33+00:00","112-3598181-1353032","DS-0111R","B07K3S6W38","X00259VRP7","Homend 1500W Electric Countertop Griddle BBQ, Flat Top Commercial Stainless Steel Adjustable Temp Control Restaurant Grill","1","CVG2","CUSTOMER_DAMAGED","FOUND_BETTER_PRICE","Unit returned to inventory","LPNRR769764107",
"2019-08-22T12:33:35+00:00","114-5446331-2932254","SH-0235B","B07FLTC9VL","X001U4A71N","Homend High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (3/8"" ID X 100FT)","1","LEX1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR742001347","I thought this was different product."
"2019-08-22T12:20:15+00:00","114-4315090-3105017","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR801165438",
"2019-08-22T12:20:15+00:00","114-4315090-3105017","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR801165436",
"2019-08-22T12:20:15+00:00","114-4315090-3105017","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR801165437",
"2019-08-22T12:18:19+00:00","114-4315090-3105017","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR801165435",
"2019-08-22T12:18:19+00:00","114-4315090-3105017","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LEX2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR801165434",
"2019-08-22T12:12:44+00:00","113-3322141-9291420","JL-028-6","B019JSKNVO","X001TW7TSF","9milelake Watch Box 24 Slots Men Black PU Leather Display Clear Top Jewelry Case Organizer","1","LEX2","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR579965529","Clear top broken"
"2019-08-22T11:30:35+00:00","114-9464558-8993008","CA-0295","B07DCPMP4S","X001V39X7R","DasMarine 12V 60W Oil Change Pump Extractor, Oil/Diesel Fluid Pump Extractor Scavenge Oil Change Pump Transfer Suction Transfer Pump + Tubes Truck Rv","1","LEX1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR788842158",
"2019-08-22T10:01:48+00:00","114-6677370-2649052","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR742860425",
"2019-08-22T08:32:15+00:00","113-2920464-9425859","JK-0283","B07L4SGY3Z","X001Z3RTGZ","Homend Adjustable Dog Wheelchair (S), Weight 22 to 44 lbs, Hip Height:10.6""-17.32"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNPM047017988",
"2019-08-22T07:40:24+00:00","113-0125280-8045878","DS-0081-04","B07FLTHZ1Y","X001U4T7Q9","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","IND8","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNN279818424","Doesn't fit"
"2019-08-22T06:26:04+00:00","114-6273512-5355460","DM0005","B01F3E6BIW","X001T656YP","YaeKoo Magnetic Bottle Opener - Cap Catcher, Wall-Mounted, Refrigerator Magnet","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR782819047",
"2019-08-22T06:26:04+00:00","114-6273512-5355460","DM0005","B01F3E6BIW","X001T656YP","YaeKoo Magnetic Bottle Opener - Cap Catcher, Wall-Mounted, Refrigerator Magnet","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR782819046",
"2019-08-22T06:26:04+00:00","114-6273512-5355460","DM0005","B01F3E6BIW","X001T656YP","YaeKoo Magnetic Bottle Opener - Cap Catcher, Wall-Mounted, Refrigerator Magnet","1","LEX2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR782819048",
"2019-08-22T06:18:30+00:00","112-5286560-9183429","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LEX1","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR730093016","the length is too long. we need a little bit shorter."
"2019-08-22T05:22:38+00:00","111-8398450-3982646","JK-0282","B07L4S4G2R","X001Z5WZ49","Homend Adjustable Dog Wheelchair (XXS), Weight 4.4 to 11lbs, Hip Height:6""-9"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (XX","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR742514538",
"2019-08-22T04:25:15+00:00","113-6749082-2504224","CA-0342","B07Q3RCYHZ","X002407A7L","DasMarine Kayak Hand Pump, 16"" Portable Lightweight Kayak Hand Pump Floating Hand Bilge Pump Professional Canoe Accessories for Kayak Rescue Outdoor S","1","LEX1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR789071432",
"2019-08-22T04:25:15+00:00","113-6749082-2504224","CA-0342","B07Q3RCYHZ","X002407A7L","DasMarine Kayak Hand Pump, 16"" Portable Lightweight Kayak Hand Pump Floating Hand Bilge Pump Professional Canoe Accessories for Kayak Rescue Outdoor S","1","LEX1","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR789071431",
"2019-08-22T04:06:12+00:00","112-0847776-7022664","JK-0285","B07L4S2TF6","X001Z4J0YN","Homend Adjustable Dog Wheelchair (L), Weight 44 to 99 lbs, Hip Height:20.4""-24.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR774846549",
"2019-08-22T04:03:46+00:00","114-2188242-5712265","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LAS2","CUSTOMER_DAMAGED","SWITCHEROO","Unit returned to inventory","LPNRR743237680",
"2019-08-22T04:03:46+00:00","114-2188242-5712265","DS-0125-40","B07KTQYB8Y","X001YRJGG3","Homend 40pack Stainless Steel Kitchen Cabinet Handles T Bar Pull; Kitchen Cabinet Hardware, Dresser Drawer Handles (8"" Overall Length; Hole Centers:5i","1","LAS2","CUSTOMER_DAMAGED","SWITCHEROO","Unit returned to inventory","LPNRR743237685",
"2019-08-22T03:29:59+00:00","113-6419225-4801855","AB-0571","B07GFMCDC5","X001V1LEKD","Homend Laminate Wood Flooring Installation Kit with Tapping Block, Pull Bar, Mallet and 20 Spacers","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR743254568",
"2019-08-22T01:24:53+00:00","114-6082003-3977022","JK-0165D","B07Q5MHJL4","X0023MZ4B9","Homend 110V Water Chiller Industrial Water Chiller 9L Capacity CW-3000 Thermolysis Type Industrial Water Cooling Chiller for 60W 80W Laser Engraving M","1","TUS1","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNPM045916985","Water Chiller does not chill water, only maintains it at its tempature.  I need a chiller to keep water below certain temps for my laser machine."
"2019-08-22T01:15:08+00:00","111-4921274-6970600","GR-0041","B07DHHF6XB","X001SQWC1V","Homend Screw On Adjustable Furniture Foot Levelers, Table Leg Levelers, Screw on Furniture Glide Leveling Foot 100pack","1","LEX2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR801037046","Wrong size"
"2019-08-22T00:04:01+00:00","111-9166356-5355432","LU-0040","B07Q28TQT5","X0023KF2TP","DasMarine 3 Step Ladder 316 Stainless Steel Telescoping Ladder, 900 Pound Capacity for Marine Yacht/Swimming Pool with Retaining Strap (3 Step Ladder)","1","LEX2","DEFECTIVE","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNRR783068605","Fit / style issue."
"2019-08-21T23:16:43+00:00","112-6365249-7883457","SH-0294","B07GWF4YX2","X001VKYUQJ","Homend Liquor Decanter Tags, Deluxe Set of Liquor Tags for Bottles or Decanters, Set of Eight With Adjustable Chain Features - Whiskey, Bourbon, Scotc","1","LEX2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR801241381",
